ID,SENTENCE,judgement1,judgement2,judgement3,judgement4,judgement5,judgement6,judgement7,judgement8,judgement9,judgement10,judgement11,judgement12,judgement13,judgement14,judgement15,judgement16,judgement17,judgement18,judgement19,judgement20
951587338,"Japan ranks as only the fourth largest foreign investor in Mexico, with 5 % of the total investments.",3,1,3,3,1,2,2,3,3,2,6,3,1,3,2,2,2,1,2,4
951587321,Among the conditions of the offer is that Pace shareholders tender a majority of the company's shares outstanding.,1,3,1,2,2,5,4,2,1,3,2,5,3,2,3,2,2,3,3,3
951586936,"Richard Newsom, a California state official who last year examined Lincoln's parent, American Continental Corp., said he also saw evidence that crimes had been committed.",1,3,1,3,2,5,1,3,3,5,3,2,5,2,5,5,1,3,2,5
951586914,"Time argues that in joining up with Tele-Communications, Viacom has potentially more power, particularly since Viacom also owns cable networks MTV, VH-1 and Nick at Nite.",4,2,2,2,2,4,3,5,4,5,6,3,3,6,5,6,5,3,2,3
951586662,"Nellcor, a maker of electronic patient monitoring systems, was up 3/4 to 16 7/8 on 258,000 shares yesterday, while retailing issue Office Club was unchanged at 10 3/4 on 65,200 shares.",5,3,2,5,5,3,6,6,3,5,3,6,3,2,5,4,3,4,6,7
951587186,"Meanwhile, Toshiba's Japanese rivals, Hitachi, Fujitsu Ltd. and NEC Corp., aren't sitting still.",2,2,1,1,2,3,4,1,2,2,1,3,1,2,3,2,2,2,1,5
951587317,"In American Stock Exchange composite trading, Bank Building closed at $ 4 a share, down 62.5 cents.",3,1,1,2,3,2,3,4,3,3,6,2,1,4,2,2,2,5,1,4
951586884,"During the quarter, Delta issued 2.5 million shares of common stock to Swissair, and repurchased 1.1 million shares for use in a company employee stock ownership plan.",2,2,3,2,2,3,4,4,6,4,3,3,4,5,2,5,5,2,4,4
951587343,"In New York Stock Exchange composite trading yesterday, H.H. Robertson closed at $ 11.625, up 62.5 cents.",5,1,1,5,2,2,2,2,1,3,2,3,4,4,1,2,3,5,3,2
951587235,"Before the loan-loss addition, it said, it had operating profit of $ 10 million for the quarter.",1,2,1,1,2,3,2,4,2,1,2,2,2,3,3,2,3,2,3,4
951587397,"Bolar Pharmaceutical Co. posted the largest volume increase, 552,302 shares, to 2,157,656.",1,2,2,1,2,2,5,1,3,3,5,3,2,1,3,2,1,4,3,2
951586625,"The third part, consisting of $ 18.5 million of 12 1/8 % secured equipment certificates due April 15, 1996, was priced at 85.60 with a yield to maturity of 15.75 %.",6,4,3,3,3,5,5,5,6,6,4,2,6,5,5,7,3,6,4,5
951587464,"As directed by the board, NASA completed the evaluation and again chose CSC.",2,2,3,4,2,3,3,1,1,2,5,4,5,2,2,2,3,4,3,4
951586580,"For the nine months, earnings fell 2.9 % to $ 99.1 million, or $ 3.86 a share, from $ 102.1 million, or $ 4.10 a share, a year earlier.",6,6,2,6,3,6,3,2,2,5,3,2,7,6,3,3,6,6,2,3
951586547,"The $ 29.7 million net loss compares with net income of $ 19.6 million, or 57 cents a share, a year earlier.",6,2,5,3,5,2,2,4,2,6,3,4,2,5,3,3,4,4,2,4
951586768,"Although a substantial short position reflects heavy speculation that a stock's price will decline, some investors consider an increase in short interest bullish because the borrowed shares eventually must be bought back.",6,4,4,1,2,3,6,5,5,6,5,4,4,4,4,5,6,5,7,3
951587520,The company didn't announce the sale until after the close of the market.,1,1,1,1,1,2,1,1,3,1,2,1,3,2,2,1,2,1,2,1
951586863,"Mr. Icahn, who played a key role in the settlement and attempted subsequently to take control of the company, sold his stake in Texaco just last summer.",1,2,1,2,1,4,1,3,4,2,3,2,4,1,3,3,1,3,3,2
951586368,"Ohbayashi Corp. agreed to buy E.W. Howell Co., the U.S. subsidiary of Selmer-Sande AS, of Norway, for about $ 7 million.",5,2,3,3,3,5,3,1,4,3,3,4,2,1,3,2,3,4,2,5
951586398,"The Second Section index, which fell 36.87 points Friday, was down 21.44 points, or 0.59 %, to close at 3636.06.",6,2,3,2,4,3,4,4,2,2,3,5,2,2,5,5,5,2,5,4
951586546,"The problem here, analysts say, is that if Paribas wins its 66.7 %, remaining Navigation Mixte shares will fall in value.",4,5,2,2,2,3,4,4,3,4,3,4,6,2,2,6,4,5,5,5
951587139,"An Asian bloc isn't intended, he said.",3,1,1,2,2,1,1,1,1,1,2,1,2,1,2,5,2,3,1,2
951586370,"Mr. Kossuth, 52 years old, succeeds Ermanno Pascutto, 36, who resigned to join Hong Kong's Securities and Futures Commission.",1,2,3,1,2,5,4,1,3,4,2,3,2,2,5,3,1,4,2,4
951587486,"After the split, the company will have more than 4.7 million shares outstanding.",1,1,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,2
951587438,"The suit, filed in U.S. District Court in Manhattan, seeks class-action status.",2,2,2,5,2,3,2,2,1,4,1,3,2,3,1,3,4,2,1,2
951586893,"The life-insurance holding company said the sale would result in an after-tax gain of about $ 32 million, or $ 3.09 a share, in the first quarter of",4,2,1,2,3,3,4,4,4,4,2,4,1,5,4,3,5,2,4,3
951586648,"Digital's VAX 9000 mainframes, which it claimed were among the fastest available, were priced from $ 1.2 million to $ 3.9 million, sharply lower than IBM models of comparable power.",4,3,1,2,4,3,5,4,4,3,6,5,6,2,3,5,6,6,4,5
951587115,"Prices of high-yield, high-risk corporate securities ended unchanged.",5,1,2,1,3,2,2,1,3,2,3,3,3,2,3,2,2,3,4,1
951586797,"Mr. Jordan, formerly president and chief executive of Fishkill National Bank in Beacon, N.Y., succeeds Donald Broderick, who died at 52 in an automobile accident.",1,2,1,2,2,2,5,4,2,3,3,3,6,2,2,5,6,4,4,2
951587031,Caere was underwritten by Alex. Brown & Sons.,5,1,1,1,1,1,2,3,2,5,2,1,2,3,2,1,1,4,2,1
951587445,"TransCanada PipeLines Ltd. led the percentage decliners, dropping to 59 shares from 183,467.",2,6,5,1,3,5,2,2,2,1,3,2,2,2,3,4,4,6,1,5
951586861,"Black & Decker said it plans to put other Emhart units on the block in the future, with the goal of raising $ 1 billion in net proceeds.",2,2,2,2,2,3,3,3,1,4,3,3,3,2,4,1,1,3,1,2
951587436,"The most obvious pitch, of course, is the lure of big returns.",1,2,3,2,3,2,2,1,3,2,2,1,2,3,1,1,1,2,1,2
951587176,Nekoosa ranked 11th with sales of $ 3.59 billion.,1,1,3,4,1,1,2,2,2,2,2,3,1,1,1,1,2,1,2,2
951586877,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.",1,3,1,2,2,3,3,3,3,4,6,2,2,5,6,5,5,2,1,4
951586437,"Ford said in July it planned to operate Associates, based in Dallas, as a separate entity in its Ford Financial Services Group.",1,2,2,6,2,3,2,2,1,3,2,3,1,5,4,3,1,2,3,3
951586408,"Mr. Weisel, 49, resigned as president and chief executive and will work on special projects, said John J. Wallace, chairman.",2,1,1,4,2,3,1,2,1,4,2,3,2,3,1,1,2,4,2,3
951587351,"There isn't any rush on the part of investors in the West to buy gold, he said.",1,1,1,1,2,1,2,4,2,2,2,3,1,1,3,2,1,1,3,1
951587376,"Analysts agree that the price drop should especially benefit the two big tissue makers, Scott Paper and Kimberly-Clark.",2,1,1,5,2,2,1,2,1,4,1,3,4,3,1,3,2,2,2,1
951587545,Revenue for the nine months rose to $ 449 million from $ 441.1 million.,3,2,4,6,4,4,2,3,2,1,4,3,1,1,4,2,5,3,4,1
951586655,"Further, McCaw said the banks expressed confidence that the balance of the $ 4.5 billion bank facility will be committed within the next several weeks by a syndicate of foreign and domestic banks.",4,3,1,3,3,5,4,2,1,3,5,3,4,3,5,2,2,6,3,5
951587120,"In other words, a little volatility never hurt.",1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,4
951586478,"In Tokyo on Monday, the U.S. currency opened for trading at 141.95 yen, up from Friday's Tokyo close of 141.35 yen.",4,2,2,2,2,3,3,2,1,3,4,3,3,3,2,2,2,3,4,2
951587580,"When they did, the firm reduced those stock holdings to about 70 %.",1,2,2,2,1,2,5,2,3,2,1,3,1,1,5,1,4,2,2,1
951586541,"Eastern and its creditors are in the final, delicate stages of negotiating a second reorganization plan to pay off the airline's debts.",2,3,1,2,2,4,3,3,2,2,2,2,4,2,4,2,4,4,2,2
951587224,Chambers Development Class A jumped 3 1/8 to 37 1/8 and Class B rose 2 5/8 to 37 1/4.,6,1,3,1,5,3,2,4,6,4,4,3,4,2,4,7,6,5,3,6
951586513,The average of estimates of the 10 economists polled puts the dollar around 1.8200 marks at the end of November and at 141.33 yen.,3,4,6,2,4,6,4,3,3,2,3,3,3,3,5,4,5,6,5,7
951587499,"The weaker he gets, the more he turns toward the U.S. for help.",2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,4,2,2,1,4
951586388,"Mr. Buffett's firm, Berkshire Hathaway, holds a much bigger stake in the carrier than Mr. Steinhardt's firm, Steinhardt Partners.",2,2,1,2,1,5,1,3,3,2,3,5,4,1,2,4,2,3,3,2
951586548,"The stock's advance reflected ongoing speculation that Pennzoil is accumulating a stake in the company, according to Dow Jones Professional Investor Report.",3,6,6,2,3,6,6,3,2,2,3,3,4,2,3,3,3,5,6,1
951587377,"Thus, analysts say, the trust is unlikely to do anything that would hurt Manville's other shareholders.",2,5,2,3,1,4,2,2,3,5,5,1,2,1,3,5,3,3,3,3
951586517,"The vaccine, VaxSyn HIV-1, has been safely given to 14 people, some of whom are experiencing substantial increases in certain antibodies.",1,3,3,3,2,3,5,4,2,3,3,2,2,5,2,6,4,1,6,2
951586673,"In a meeting in New York yesterday, the committee put on hold instructions it gave two weeks ago to its experts to explore other options for Eastern's future, the sources said.",3,3,1,3,1,3,1,3,4,3,2,2,5,2,5,4,2,4,5,3
951587370,"The Federal Reserve System is the standard object of suggestions for organizational and institutional changes, for two reasons.",5,7,1,5,4,3,3,3,4,1,3,5,2,4,3,3,4,2,4,5
951587412,"That, in turn, could substantially reduce the value of the television assets.",1,2,2,2,1,2,2,2,2,3,2,5,2,2,5,1,3,1,1,2
951586815,"Already the firm has paid $ 211,666 of the fine, the suit said, and it will have to liquidate additional assets in order to pay the rest.",1,2,1,6,3,3,2,2,1,3,3,3,4,5,2,1,4,3,4,4
951586983,"The Dow Jones industrials gained 4.92, to 2643.65.",2,1,4,1,1,4,1,2,4,6,2,2,2,2,1,4,1,2,1,3
951586575,"Citizens First Bancorp. Inc. said it agreed to buy Lakeland First Financial Group Inc., a Succasunna, N.J., bank holding company, for about $ 50.6 million in cash and stock.",4,4,5,6,3,5,4,5,4,1,5,5,5,6,7,5,5,5,4,4
951587118,These big stocks greatly influence the Nasdaq Composite Index.,1,1,1,2,1,2,2,5,2,3,1,1,3,2,3,1,3,2,3,4
951586947,"They say that the recent injection of liquidity into the U.S. banking system has been modest, and they don't anticipate significant easing by the U.S. Federal Reserve.",4,2,2,4,2,2,3,2,5,4,3,4,3,3,6,3,4,4,1,3
951587131,The New York company called the lawsuit without merit.,2,1,1,1,1,2,1,2,1,1,1,3,2,1,1,2,2,2,1,3
951587554,But losers were spread in a broad range by the end of the session.,2,2,1,1,1,2,3,6,1,1,2,3,1,1,2,3,2,1,1,2
951587173,Westinghouse Electric Corp. said it will buy Shaw-Walker Co.,1,1,1,1,1,4,1,3,1,1,2,3,1,3,1,3,2,2,2,1
951587308,"The rise followed boosts of 0.1 % in August, 0.7 % in July and 0.6 % in June.",3,2,1,1,3,3,5,1,3,1,5,3,3,2,3,2,3,2,1,4
951586609,"In Los Angeles, Arco Plaza was sold to Shuwa Corp. for $ 620 million in 1986, and Sumitomo Life Insurance Co. paid $ 300 million for Atlanta's IBM Tower last year.",2,2,2,2,2,3,6,5,4,5,3,5,4,5,4,2,5,4,3,4
951586452,"Heller Financial Inc., an indirect subsidiary of Fuji Bank Ltd., shelf offering of up to $ 1 billion debt securities and warrants.",3,7,7,2,4,4,6,4,3,4,3,3,4,5,3,3,3,6,6,5
951586927,A governing body of both the Financial Accounting Standards Board and the Governmental Accounting Standards Board voted to give the FASB jurisdiction over accounting standards for certain government-owned entities.,5,2,5,7,3,4,3,3,1,5,4,4,2,5,5,3,3,3,6,4
951587232,"A section of the Bay Bridge had collapsed, as had a part of Interstate Highway 880 in Oakland.",1,1,2,5,1,2,1,2,3,2,6,4,1,3,1,2,7,3,2,5
951587024,"That is, if the company reported results correctly.",1,1,1,1,1,1,1,1,6,1,3,1,1,1,2,1,1,1,1,2
951586883,"Sigmund Levine, Bancroft secretary and treasurer, said the closed-end fund's directors will consider Mr. Green's offer in a couple of weeks at a regular meeting.",2,3,2,3,2,4,2,3,6,3,2,6,5,5,6,1,5,3,5,3
951586469,"T. Marshall Hahn Jr., Georgia-Pacific's chairman and chief executive, said in an interview that all terms of the offer are negotiable.",2,2,2,3,1,3,2,3,1,3,4,3,4,2,5,3,4,4,1,3
951586899,"If all the debt is converted to common, Automatic Data will issue about 3.6 million shares; last Monday, the company had nearly 73 million shares outstanding.",5,2,6,7,7,2,3,2,4,1,4,3,6,3,4,2,5,3,2,5
951587070,Source: Fulton Prebon (U.S.A.) Inc.,4,1,1,1,2,4,4,1,1,4,1,6,1,1,3,1,1,1,1,1
951586934,"In another report yesterday, the Commerce Department said sales of new single-family houses plunged 14 % in September to an annual rate of 618,000 from 719,000 in August.",1,3,2,3,4,3,3,5,2,1,3,5,4,3,3,3,3,4,4,2
951586990,"Apparently, however, the improvement came too late.",1,1,2,1,1,1,1,2,1,1,2,2,3,1,1,1,3,2,1,1
951586742,"However, one person familiar with UAL said the signs pointed to Coniston because Mr. Trump hasn't asked for permission to buy more than $ 15 million of stock under federal antitrust rules.",3,3,3,3,4,2,5,5,4,5,3,5,6,3,5,5,6,2,5,3
951586617,"Under terms of the stock, the Yukon ESOP can demand that the stock be redeemed for $ 4,090,000 on Nov. 30, but NBI said it is legally prohibited from making the redemption.",5,2,2,7,3,5,2,4,1,5,3,6,6,5,2,4,1,3,4,5
951587373,"Michael Ruettgers, who had been executive vice president, operations, was named president and chief operating officer.",1,1,1,2,1,1,2,3,2,2,4,2,1,4,4,2,2,1,2,3
951587384,Frederick H. Hallett Vice President Industry and Government Relations White Consolidated Industries Inc. Washington,3,5,5,2,3,3,5,4,3,6,2,1,4,3,3,4,5,5,1,2
951586974,"Per-share earnings declined to $ 1.10 a share from $ 1.12 a share, largely because of 21 million additional shares issued to retire $ 1 billion of debt.",6,3,3,4,2,3,6,3,2,4,4,4,3,4,5,3,5,2,2,6
951586540,Some people had hoped ABC's ratings would go up because of the intense focus on the event in the aftermath of the earthquake.,1,3,2,2,1,2,2,1,4,3,3,4,2,1,3,2,3,3,3,3
951586612,"What's more, both Eurocom and brothers Francis and Gilbert Gross, who founded Carat, will acquire 14.99 % stakes in WCRS Group, creating a powerful link between Eurocom and Carat.",3,1,5,7,3,3,2,4,4,6,2,5,6,2,2,6,5,5,4,7
951587327,"Citicorp's spokesman said, however, that the bank is maintaining those expenses in proportion to revenue growth.",5,2,3,1,1,2,4,4,4,3,4,4,2,4,3,1,4,2,1,5
951586734,"And Mr. Kleinaitis says that with 80 % of its stock in friendly hands, Manville is the rare publicly traded company that can ignore short-term stock fluctuations and plan for the long haul.",3,3,3,3,7,4,4,4,2,2,4,5,5,4,4,3,2,3,4,3
951587330,"The cash dividend paid on the common stock also will apply to the new shares, the company said.",4,2,1,2,2,2,3,3,5,2,4,2,1,3,2,2,2,5,1,1
951586635,"James R. Lees, 51, vice president of Newport's European operations, was named executive vice president and chief operating officer of European operations, assuming some former duties of Mr. Weekes.",5,4,5,6,4,5,4,6,5,2,5,3,4,5,7,6,3,5,5,5
951586789,"COOPER COMPANIES INC., Palo Alto, medical products maker, annual sales of $ 628 million, NYSE, had little damage and was in full operation yesterday.",3,2,5,2,6,2,2,3,3,6,1,6,5,2,6,3,4,4,4,3
951586745,"Earlier this month IMA, an investment group that includes Chicago's Pritzker family and First Boston Corp., submitted a reduced bid for American Medical after it couldn't finance its initial offer.",3,3,3,2,5,3,4,5,3,3,5,6,2,2,4,5,3,1,4,5
951587020,Norfolk Southern went up 1 1/8 to 37 7/8.,3,1,1,1,3,2,3,1,2,2,2,2,2,2,1,1,2,4,3,5
951586449,"The letter, attached to a filing with the Securities and Exchange Commission, said the approval is also contingent upon obtaining satisfactory financing.",5,3,3,2,2,2,4,4,3,4,4,3,5,4,2,5,3,1,5,2
951586622,"Also, Richard A. Barkley, a former marketing executive with FMC Corp., was appointed president of Continental Container Systems, a producer of can closing machinery that Figgie acquired late last year.",2,3,4,1,3,7,2,5,5,5,4,5,4,4,4,3,4,2,3,5
951586728,"As a result, competitors say Renaissance has been looking for any opportunity to return to the stock market, rather than risk losing business by continuing to remain fully invested in Treasury bills.",3,3,3,3,2,3,5,5,5,3,4,5,2,4,3,6,3,3,1,3
951586906,"But while the Merc reopened a half hour later, the CBOE remained closed, leaving many options traders unable to make trades that might have reduced the losses.",2,5,2,1,7,3,3,2,4,1,4,3,3,4,5,4,3,2,2,4
951587180,"In Australia, Britain, Canada and Greece, Brown-Forman Corp. has increased its marketing of Southern Comfort Liqueur.",3,2,1,5,2,2,2,1,1,4,2,2,3,4,1,3,2,2,3,3
951587478,"Washington rejected the bid, saying the hostages weren't linked to other issues.",1,1,2,2,1,1,2,3,2,2,3,2,3,2,3,2,1,2,2,1
951587162,UAL declined to comment on British Air's statement.,1,1,3,1,1,1,2,3,2,1,1,3,1,1,1,2,1,4,1,2
951587149,Some of the oil interests already have been sold.,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,3,2,1
951587429,"Amcore, also a bank holding company, has assets of $ 1.06 billion.",3,2,1,1,1,4,1,2,1,1,1,3,2,1,4,1,1,1,2,2
951587281,"McDonald's closed at $ 31.375, up $ 1, in New York Stock Exchange composite trading yesterday.",6,5,2,5,1,4,5,2,2,2,3,3,5,1,2,1,1,6,5,3
951587156,The Ontario Supreme Court overturned Mr. Blair's decision.,1,2,1,1,1,1,1,1,2,1,3,4,1,2,1,1,2,1,1,2
951587153,Prices were mixed in Zurich and lower in Stockholm.,3,1,1,2,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,3
951586583,"For the nine months, net totaled $ 526 million, or $ 3.74 a share, up 5 % from $ 501 million, or $ 3.71 a share, a year ago.",3,2,2,3,3,3,3,5,5,4,4,4,3,5,3,6,4,7,7,2
951586646,"A Turner spokesman wouldn't speculate on the extent of the charge's effect on the quarter's earnings, but said the company continues to expect to report a net loss for 1989.",2,2,3,2,2,3,4,4,3,4,3,4,4,5,2,4,5,1,5,2
951587240,"For the year, net income tumbled 61 % to $ 86 million, or $ 1.55 a share.",3,1,2,2,3,5,3,3,2,3,4,5,2,1,2,3,5,5,1,1
951587471,"In national over-the-counter trading yesterday, LIN rose 50 cents, to $ 109.25.",3,2,2,4,4,2,2,2,3,2,5,2,3,5,3,3,2,1,4,4
951586703,"Mr. Roman will oversee American Express's public relations and government affairs, among other things, but he won't be involved in its advertising, which is handled by the operating units.",1,1,4,1,6,2,3,2,3,1,6,1,6,4,5,2,5,3,2,6
951586760,"Mr. Reed admitted he conspired to conceal an agreement not to enforce loan guarantees executed by Dallas real-estate developers A. Starke Taylor III and George S. Watson, both of whom were FirstSouth stockholders.",2,3,1,3,4,4,5,3,2,4,6,6,4,4,5,3,3,4,6,5
951587428,"Meson is the personal holding company of Steven Morfey, a Vancouver securities dealer.",1,1,2,1,2,2,2,2,4,3,3,2,2,5,1,3,2,1,3,2
951587074,Beatrice E. Garcia in Philadelphia contributed to this article.,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1
951587032,"Supermarkets are getting into the variety act, too.",1,1,1,1,1,5,3,1,1,2,1,1,2,1,1,1,1,1,1,3
951586522,"Ironically, many of the pilots involved have left Eastern or are still striking the carrier, which filed for bankruptcy protection March 9.",1,2,1,3,2,2,3,5,2,4,4,2,1,4,2,2,3,5,2,4
951587423,"Teijin was up 15 at 936, and Kyowa Hakko gained 30 to 1,770.",3,1,3,2,3,3,4,3,1,3,2,5,3,2,2,6,3,3,4,1
951587443,"First Iberian Fund led the percentage increases, rising to 73,100 shares from 184.",3,6,5,5,2,2,3,4,4,2,2,2,3,3,4,4,4,5,5,2
951587265,"Two old friends, George Bush and Deng Xiaoping, are trying to limit further damage to U.S.-China ties.",1,2,1,1,1,3,1,3,2,1,1,2,3,2,1,5,1,3,4,1
951587103,The price paid was a record for the artist.,1,1,1,1,1,5,1,2,1,1,1,1,1,2,1,2,1,1,1,1
951587415,"Elsewhere in Europe, share prices closed higher in Stockholm, Brussels and Milan.",2,1,1,1,1,3,1,2,3,3,2,2,2,3,3,1,4,3,1,4
951586669,"A U.S. decision to refuse the IMF its capital increase, or limit it to 25 %, would bring a major change in international economic policy, and could not be taken lightly.",1,3,1,3,3,4,3,4,6,2,2,4,3,5,4,4,4,6,5,1
951587515,"A year ago, the Tokyo company had pretax profit of 35.38 billion yen.",1,2,2,2,1,3,2,1,3,2,3,1,3,2,1,1,1,2,1,2
951586887,"The aim, ultimately, is to increase the flow of information into a manufacturer's main computer network for use in business planning, marketing and other operations.",3,5,5,1,5,4,5,3,3,3,2,1,4,5,6,1,4,2,3,5
951587049,Mr. Brody left the company to find other backers.,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1
951586841,"The Commerce Department said that as a result of a new adjustment to the formula used to calculate the index, the influence of this component has been reduced.",4,3,1,3,3,3,4,4,5,2,1,4,6,2,4,3,4,5,6,4
951586679,"While the Kremlin has urged a ban on output of the poison gases, the White House wants to continue producing the weapons even after an international treaty calling for their destruction is signed.",1,3,3,2,5,3,3,2,3,2,4,7,1,2,3,5,1,3,5,3
951587264,"David Burnham, one of the authors, says fewer trials probably means a growing number of plea bargains.",1,2,2,1,3,2,1,3,2,3,1,2,2,2,2,3,3,2,2,2
951586414,"Coda Energy Inc. said it completed the sale of Phenix-Transmission Co. to Bishop Pipeline Co., for $ 17 million in cash and notes.",5,2,1,2,2,4,2,3,3,3,2,3,4,2,5,1,1,3,2,2
951587406,"At the end of the month, the agency again will offer the bank.",1,1,1,1,1,3,2,1,5,1,5,1,1,1,1,2,6,2,1,1
951586979,"Rep. J. Dennis Hastert (R., Ill.)",4,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1
951587278,"And on London's Stock Exchange Monday, 18.5 million shares were traded, far above the usual volume.",3,3,2,3,1,2,2,2,5,2,5,4,1,3,3,1,5,2,3,3
951586652,White House Budget Director Richard Darman has said he would continue to press to keep the capital-gains provision in the final version of the bill unless the House drops many of its costly provisions.,3,3,1,3,2,5,1,4,5,5,4,1,5,2,5,4,2,3,5,5
951586885,"The issue, through RCSB 1989-A Grantor Trust, was priced at a yield spread of 100 basis points above the Treasury 7 3/4 % note due July 1991.",7,2,7,7,6,3,2,5,5,6,4,5,5,5,4,5,4,6,5,6
951587331,"The New York Stock Exchange said a seat was sold for $ 500,000, unchanged from the sale Thursday.",2,1,1,2,2,2,3,3,4,2,5,2,1,4,2,4,2,5,1,1
951587187,"TRC Cos., the target of an investigation by the U.S. inspector general, dropped 2 to 10 3/4.",3,3,2,2,2,3,2,3,3,3,2,3,5,2,1,4,3,5,4,3
951587527,"Mr. Cano is president of El Espectador, a newspaper founded by his grandfather.",1,2,1,3,2,2,2,1,1,3,4,4,1,1,1,1,3,2,2,4
951586565,"With the golden share as protection, Jaguar officials have rebuffed Ford's overtures, and moved instead to forge an alliance with GM.",1,3,1,2,2,2,4,3,3,4,5,2,2,5,3,2,6,1,5,3
951586639,"Bernard Savaiko, senior commodities analyst at PaineWebber Inc., said that when traders saw the market wasn't reacting positively to the forecasts of lower LME stocks, they perceived a bearish sign.",4,3,5,3,4,7,4,5,4,5,5,4,6,4,3,5,3,4,5,1
951586751,"He says that even if the natural gas contract boosts volume at the exchange strongly, the 1990 business plan calls for having adequate compliance people to ensure that exchange rules are being followed.",6,2,7,7,3,4,2,5,2,6,3,6,5,4,3,5,2,4,2,6
951587057,Craig Torres and Anne Newman contributed to this article.,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1
951587012,Nashua announced the Reiss request after the market closed.,1,6,5,2,2,2,3,3,1,1,3,1,2,3,1,3,2,2,1,2
951587003,Mr. Schneider is cool to Georgia Pacific and Abitibi-Price.,2,2,3,1,2,1,2,2,2,2,1,2,3,4,1,1,2,2,5,2
951587422,"Last year, the prisons' sales to the Pentagon totaled $ 336 million.",1,3,4,2,1,2,2,4,2,1,1,1,2,2,1,3,3,4,1,2
951587019,"The industrial average closed down 18.65, to 2638.73.",3,1,3,1,2,3,4,4,1,3,2,5,3,2,3,1,1,3,1,1
951587036,CALL MONEY: 9 3/4 % to 10 %.,7,2,1,1,4,7,1,4,2,2,2,7,1,1,3,3,4,1,4,2
951586711,"In a speech given Friday but released late Monday, Bundesbank Vice President Helmut Schlesinger suggested that it was risky to claim that the booming German economy has reached the peak of its cycle.",1,3,1,3,3,2,5,6,2,1,4,4,4,2,3,2,5,4,3,3
951586491,"A risk of birth defects, a sure source of lawsuits, is one reason the U.S. pharmaceutical industry is steering clear of RU-486.",2,3,3,1,2,3,4,4,5,3,4,2,2,5,4,3,3,1,2,4
951587319,"Jerome Grossman, chairman of the panel, agrees that administrative costs of utilization management programs can be high.",1,2,1,2,2,2,3,2,1,4,3,5,3,2,3,2,2,1,1,5
951586510,"Eagle Clothes Inc., which is operating under Chapter 11 of the federal Bankruptcy Code, said it reached an agreement with its creditors.",3,2,1,2,2,3,3,4,1,3,2,4,5,1,2,4,5,3,4,5
951587119,CALL MONEY: 9 3/4 % to 10 %.,5,5,6,6,2,1,1,3,2,4,6,1,4,3,5,7,4,6,7,1
951587147,Within 25 years Jews will probably be the minority.,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,3,1,1,7
951586735,"For reasons he wouldn't elaborate on, he said he's sure that schedule won't be met, meaning less profit impact from the product for DEC in the next few quarters.",1,3,2,3,2,3,4,2,1,3,5,4,3,2,3,2,2,5,2,2
951587332,"Mercury shares closed yesterday at $ 4.625, up 50 cents, in New York Stock Exchange composite trading.",4,2,5,1,6,2,1,2,2,6,1,4,3,3,5,3,4,1,4,1
951587041,"Among other things, the brief cited insufficient evidence.",1,1,2,2,2,1,1,3,2,2,3,3,2,2,1,3,1,3,1,2
951587097,Proceeds from the offering are about $ 160.4 million.,2,1,1,1,1,2,1,2,1,1,2,2,1,1,3,1,1,1,1,1
951586619,"Excluding special gains from tax-loss carry-forwards, earnings in the latest quarter were $ 117.7 million, or $ 1.12 a share, compared with $ 187.4 million, or $ 1.76 a share.",5,3,3,7,3,5,4,5,6,4,3,3,6,3,3,4,5,3,5,6
951586801,"Elsewhere, prices surged for a second day in Frankfurt, closed higher in Zurich, Stockholm and Amsterdam and were broadly lower in Milan, Paris and Brussels.",4,2,1,2,3,2,4,3,3,3,4,6,2,3,5,6,6,3,5,2
951587253,"Immunex will contract with the spinoff to provide the research, development and initial testing of the new agents.",3,2,3,2,2,4,4,4,5,3,2,2,3,3,2,3,5,2,4,5
951586956,"The normal term for the 1986 and 1987 model 323 is two years or 24,000 miles; the term for the 1988 323 is three years or 50,000 miles.",5,6,5,6,2,3,5,5,2,7,2,6,5,5,4,5,3,6,6,4
951587069,Source: Fulton Prebon (U.S.A.) Inc.,4,1,1,1,1,1,3,1,2,7,1,1,1,2,1,6,3,1,1,5
951586413,"Among 2,412 of the largest OTC issues, short interest rose to 196.8 million shares, from 185.7 million in 2,379 stocks in September.",7,1,6,5,2,3,2,2,1,4,4,4,5,5,4,2,3,5,2,5
951586431,"The Second Section index, which fell 21.44 points Monday, was up 6.84 points, or 0.19 %, to close at 3642.90.",4,2,3,2,3,4,3,3,6,4,1,4,5,6,3,3,5,4,4,5
